AMP ID,Objective,Organizations and Project ID,Project Description,Project Title,Status,Actual Completion Date,Actual Start Date,Original Completion Date,Proposed Start Date,Country,District,Implementation Level,Region,Zone,Donor Agency,Donor Group,Donor Type,Financing Instrument,Funding Organization Id,Funding Status,Type Of Assistance,Primary Sector,Primary Sector Sub-Sector,Primary Sector Sub-Sub-Sector,Secondary Sector,Secondary Sector Sub-Sector,Secondary Sector Sub-Sub-Sector,Responsible Organization,National Planning Objectives,National Planning Objectives Level 1,National Planning Objectives Level 2,National Planning Objectives Level 3,Proposed Project Amount,2005 Actual Commitments,2005 Actual Disbursements,2005 Planned Commitments,2005 Planned Disbursements,2006 Actual Commitments,2006 Actual Disbursements,2006 Planned Commitments,2006 Planned Disbursements,2007 Actual Commitments,2007 Actual Disbursements,2007 Planned Commitments,2007 Planned Disbursements,2008 Actual Commitments,2008 Actual Disbursements,2008 Planned Commitments,2008 Planned Disbursements,2009 Actual Commitments,2009 Actual Disbursements,2009 Planned Commitments,2009 Planned Disbursements,2010 Actual Commitments,2010 Actual Disbursements,2010 Planned Commitments,2010 Planned Disbursements,2011 Actual Commitments,2011 Actual Disbursements,2011 Planned Commitments,2011 Planned Disbursements,2012 Actual Commitments,2012 Actual Disbursements,2012 Planned Commitments,2012 Planned Disbursements,2013 Actual Commitments,2013 Actual Disbursements,2013 Planned Commitments,2013 Planned Disbursements,2014 Actual Commitments,2014 Actual Disbursements,2014 Planned Commitments,2014 Planned Disbursements,2015 Actual Commitments,2015 Actual Disbursements,2015 Planned Commitments,2015 Planned Disbursements,Actual Commitments,Actual Disbursements,Planned Commitments,Planned Disbursements
  872833296, ,CZZ 1706 (Agence Française de Développement), ,"Convention programmme : Empowerment des acteurs de lutte contre le sida en Afrique du Nord, de l'Ouest et Afrique Centrale (Maroc, Algérie, Tunisie, Mauritanie, Mali, Sénégal, Niger, Burkina Faso, Guinée, Côte d’Ivoire, Togo, Bénin, Tcha",Ongoing,,07/02/2011,31/12/2015,07/02/2011,Chad, ,National, , ,Agence Française de Développement,France,Bilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,SANTE ET ACTION SOCIALE,Activités de santé humaine et d'action sociale,100 - INFRASTRUCTURE ET SERVICES SOCIAUX,"121 - Santé, général", , ,"Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales",2.2 Santé,2.2.1 Santé,1967871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967871,0,0,0
  872833298, ,CZZ 1924 (Agence Française de Développement), ,"Programme d'Actions Concertées des Oasis (PACO) au Maghreb (Maroc - Algérie - Tunisie) et en Afrique subsaharienne (Mauritanie, Tchad, Niger)",Ongoing,,16/04/2013,21/11/2017,16/04/2013,Chad, ,National, , ,Agence Française de Développement,France,Bilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,AUTRES ACTIVITES DE SERVICES AUX MENAGES,Activités de services personnels et collectifs,400 - DESTINATION PLURI-SECTO-RIELLE OU TRANSVERSALE,"410 - Protection de l’environnement, général", , ,Axe 3: Protection de l'environnement et adaptation aux changements climatiques,Axe 3: Protection de l'environnement et adaptation aux changements climatiques,3.4 Lutte contre la désertification et conservation de la biodiversité,3.4.1 Lutte contre la désertification et conservation de la biodiversité,787148.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787148.4,0,0,0,0,0,0,0,0,0,0,247671.134,787148.4,0,0,247671.134
  872833300, ,CZZ 1555 (Agence Française de Développement), ,"Convention programme ""société civile et participation"" (Bénin, Brésil, Burkina, Cap Vert, Cambodge, Cameroun, Colombie, Comores, Guinée, Guinée Bissau, Haïti, Madagascar, Mali, Mauritanie, Mozambique, Niger, RCA, Rép. du Congo, Rép. de Ma",Ongoing,,23/11/2010,31/12/2014,23/11/2010,Chad, ,National, , ,Agence Française de Développement,France,Bilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,AUTRES ACTIVITES DE SERVICES AUX MENAGES,Activités de services personnels et collectifs,100 - INFRASTRUCTURE ET SERVICES SOCIAUX,"151 - Gouvernement et société civile, général", , ,Axe 4: Amélioration de la gouvernance,Axe 4: Amélioration de la gouvernance,"4.3 Promotion des droits humains, de la paix et de la cohésion sociale","4.3.1 Promotion des droits humains, de la paix et de la cohésion sociale",1354511.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354511.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354511.848,0,0,0
  872833301, ,CZZ 1906 (Agence Française de Développement), ,"Alliance internationale de développement et de recherche (AIDR) : renforcement de capacités et de synergies durables entre ONG africaines pour accroître leur portée, pérenniser leur impact et les impliquer de manière significative dans l",Ongoing,,01/11/2013,31/12/2017,01/11/2013,Chad, ,National, , ,Agence Française de Développement,France,Bilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,AUTRES ACTIVITES DE SERVICES AUX MENAGES,Activités de services personnels et collectifs,100 - INFRASTRUCTURE ET SERVICES SOCIAUX,"151 - Gouvernement et société civile, général", , ,Axe 4: Amélioration de la gouvernance,Axe 4: Amélioration de la gouvernance,"4.3 Promotion des droits humains, de la paix et de la cohésion sociale","4.3.1 Promotion des droits humains, de la paix et de la cohésion sociale",532020.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532020.484,0,0,0,0,120818.241,0,0,0,0,0,190143.322,532020.484,120818.241,0,190143.322
  872833303, ,CZZ1803 01 Z (Agence Française de Développement), ,"Convention programme : formation et insertion professionnelle, des savoir-faire à consolider et à développer entre les acteurs du Sud et du Nord (Mozambique, Tchad, Guinée Bissau, Brésil)",Ongoing,,14/11/2012,22/11/2016,14/11/2012,Chad, ,National, , ,Agence Française de Développement,France,Bilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,AUTRES ACTIVITES DE SERVICES AUX MENAGES,Activités de services personnels et collectifs,100 - INFRASTRUCTURE ET SERVICES SOCIAUX,113 - Éducation secondaire,11330 - Formation professionnelle, ,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,1.2 Création d'Emploi et formation,1.2.1 Création d’Emploi et formation,1967871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967871,0,0,0,0,0,0,0,0,463612.809,0,0,0,0,0,594794.613,1967871,463612.809,0,594794.613
  872833304, ,CZZ 1799 (Agence Française de Développement), ,Convention-programme : Faciliter les processus de décentralisation dans les états fragiles (Bénin - Congo Brazzaville - Comores - Haïti - Tchad),Ongoing,,01/11/2012,31/12/2016,01/11/2012,Chad, ,National, , ,Agence Française de Développement,France,Bilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,AUTRES ACTIVITES DE SERVICES AUX MENAGES,Activités de services personnels et collectifs,100 - INFRASTRUCTURE ET SERVICES SOCIAUX,"151 - Gouvernement et société civile, général",15112 - Décentralisation et soutien aux administrations infranationales, ,Axe 4: Amélioration de la gouvernance,Axe 4: Amélioration de la gouvernance,4.2 Renforcement de la décentralisation / déconcentration,4.2.1 Renforcement de la décentralisation / déconcentration,1682276.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682276.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682276.506,0,0,0
  872833308, ,CZZ 1669 (Agence Française de Développement), ,"Convention programme : Promotion d'organisations des sociétés civiles africaines par le développement institutionnel et organisationnel du réseau Caritas 2011/2014 (Bénin, Burundi, Burkina Faso, Centrafrique, Congo Brazzavil",Ongoing,,01/11/2011,30/11/2015,01/11/2011,Chad, ,National, , ,Agence Française de Développement,France,Bilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,AUTRES ACTIVITES DE SERVICES AUX MENAGES,Activités de services personnels et collectifs,100 - INFRASTRUCTURE ET SERVICES SOCIAUX,"151 - Gouvernement et société civile, général", , ,Axe 4: Amélioration de la gouvernance,Axe 4: Amélioration de la gouvernance,"4.3 Promotion des droits humains, de la paix et de la cohésion sociale","4.3.1 Promotion des droits humains, de la paix et de la cohésion sociale",1639892.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1639892.5,0,0,0,0,0,0,0,0,0,0,0,0,472468.611,0,0,0,0,0,269961.536,1639892.5,472468.611,0,269961.536
  872833310, ,CZZ 1556 (Agence Française de Développement), ,"Convention-programme : Renforcer la formation des jeunes ruraux pour une insertion socio-professionnelle durable (Maroc, Sénégal, Mali, Bénin, RCA, Burkina Faso, Togo, Cameroun, Tchad, Madagascar, Maurice, Comores, Brésil, Colombie, Ré",Ongoing,,01/11/2010,31/12/2014,01/11/2010,Chad, ,National, , ,Agence Française de Développement,France,Bilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,AUTRES ACTIVITES DE SERVICES AUX MENAGES,Activités de services personnels et collectifs,100 - INFRASTRUCTURE ET SERVICES SOCIAUX,113 - Éducation secondaire,11330 - Formation professionnelle, ,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,1.2 Création d'Emploi et formation,1.2.1 Création d’Emploi et formation,2510150.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2510150.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2510150.652,0,0,0
  872833311, ,CZZ 2006 (Agence Française de Développement), ,"Appui au développement de 16 mouvements MFR aux Suds : une étape dans l'autonomisation des 16 Unions Nationales MFR partenaires et la reconnaissance de leur offre de formation dans 14 pays (Bénin, Brésil sud, Brésil Maranhao, Brésil P",Ongoing,,03/11/2014,31/12/2018,03/11/2014,Chad, ,National, , ,Agence Française de Développement,France,Bilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,AUTRES ACTIVITES DE SERVICES AUX MENAGES,Activités de services personnels et collectifs,100 - INFRASTRUCTURE ET SERVICES SOCIAUX,113 - Éducation secondaire,11330 - Formation professionnelle, ,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,1.2 Création d'Emploi et formation,1.2.1 Création d’Emploi et formation,545812.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545812.115,545812.115,0,0,0,0,0,0,545812.115,545812.115,0,0
  872833313, ,CZZ 2002 (Agence Française de Développement), ,Convention programme : Favoriser l'accès des plus vulnérables à une éducation de qualité en collaboration avec la société civile et les pouvoirs publics locaux (Guinée Bissau - Mozambique - Tchad - Brésil - France),Ongoing,,03/11/2014,31/12/2018,03/11/2014,Chad, ,National, , ,Agence Française de Développement,France,Bilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,EDUCATION,Education,100 - INFRASTRUCTURE ET SERVICES SOCIAUX,113 - Éducation secondaire,11320 - Enseignement secondaire, ,"Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales",2.1 Éducation,"2.1.1 Enseignement primaire, moyen, secondaire général, technique et professionnel",1887305.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887305.038,453058.168,0,0,0,0,0,424598.723,1887305.038,453058.168,0,424598.723
  872833314, ,PTD 1017 (Agence Française de Développement), ,Ligne de crédit bancaire à la SGT pour soutenir les projets de PME opérant au Tchad,Ongoing,,10/11/2014,30/11/2015,10/11/2014,Chad, ,National, , ,Agence Française de Développement,France,Bilatéral,Prêt (Bailleur), ,Financement Acquis,Prêt,SECTEUR QUATERNAIRE,SERVICE D'INTERMEDIATION FINANCIERE INDIRECTEMENT MESURE,Service d'intermédiation financière indirectement mesuré,300 - SECTEURS DE LA PRODUCTION,321 - INDUSTRIES MANUFACTURIERES,32130 - Développement des Petites et moyennes entreprises (PME), ,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,1.3 Développement du secteur privé,1.3.1 Promotion des PME,17057746.713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17057746.713,0,0,17057746.713,0,0,0,0,17057746.713,0,0,17057746.713
  872833319, ,, ,Projet de Facilitation du Développement Local (PFDL),Ongoing,,01/01/2013,31/12/2015,01/01/2013,Chad, ,National, , ,GIZ,Allemagne,Bilatéral,Assistance Technique, ,Financement Acquis,Don,SECTEUR QUATERNAIRE,AUTRES ACTIVITES DE SERVICES AUX MENAGES,Activités de services personnels et collectifs,100 - INFRASTRUCTURE ET SERVICES SOCIAUX,"151 - Gouvernement et société civile, général",15112 - Décentralisation et soutien aux administrations infranationales,Plan et Coopération Internationale,Axe 4: Amélioration de la gouvernance,Axe 4: Amélioration de la gouvernance,4.2 Renforcement de la décentralisation / déconcentration,4.2.1 Renforcement de la décentralisation / déconcentration,2623828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2623828,0,0,0,0,472289.04,0,436649.692,0,0,0,842081.857,2623828,472289.04,0,1278731.549
  872833322, , , ,Renforcement des capacités de la Police Nationale du Tchad,Ongoing,,15/02/2013,31/12/2015,15/02/2013,Chad, ,National, , ,Ambassade Allemagne,Allemagne,Bilatéral,Assistance Technique, ,Financement Acquis,Don,SECTEUR QUATERNAIRE,Administration et Sécurité Publique, ,100 - INFRASTRUCTURE ET SERVICES SOCIAUX,"152 - Prévention et règlement des conflits, paix et sécurité", ,Administration du territoire et Sécurité Publique,Axe 4: Amélioration de la gouvernance,Axe 4: Amélioration de la gouvernance,"4.3 Promotion des droits humains, de la paix et de la cohésion sociale","4.3.1 Promotion des droits humains, de la paix et de la cohésion sociale",2755019.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2755019.4,0,0,0,0,469258.518,0,423901.53,0,0,0,1114520.105,2755019.4,469258.518,0,1538421.635
  872833324, ,, ,Prévention des catastrophes pour la sécurité alimentaire au Tchad,Ongoing,,11/01/2013,08/08/2016,11/01/2013,Chad, ,National, , ,GIZ,Allemagne,Bilatéral,Assistance Technique, ,Financement Acquis,Don,SECTEUR QUATERNAIRE,AUTRES ACTIVITES DE SERVICES AUX MENAGES,Activités de services personnels et collectifs,500 - AIDE-PROGRAMME ET AIDE SOUS FORME DE PRODUITS,520 - Aide alimentaire à des fins de développement/aide à la sécurité alimentaire,52010 - Programmes de sécurité et d’aide alimentaire,Plan et Coopération Internationale, , , , ,4497213.641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4497213.641,0,0,0,0,0,0,2183248.46,0,0,0,1142976.28,4497213.641,0,0,3326224.74
  872833350, , , ,Programme de Gestion Intégrée des Bassins Transfrontaliers en Afrique- cas du lac Tchad,Closed,,,31/12/2014,,Chad, ,National, , ,FED/Union Européenne,Commission Européennne,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR PRIMAIRE,Environnement & Ressources Halieutiques, , , , ,Plan et Coopération Internationale,Axe 3: Protection de l'environnement et adaptation aux changements climatiques,Axe 3: Protection de l'environnement et adaptation aux changements climatiques,3.1 Lutte pour la sauvegarde du lac Tchad et des écosystèmes,3.1.1 Lutte pour la sauvegarde du lac Tchad et des écosystèmes,3057208.512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3057208.512,82901.098,0,0,0,0,0,0,3057208.512,82901.098,0,0
  872833351, ,ISABO (Ambassade des Etats-Unis d'Amérique), ,Initiative de Sécurité Alimentaire dans le Batha et le Ouaddaï (ISABO),Ongoing,,01/08/2008,28/02/2015,01/08/2008,Chad, ,National, , ,Ambassade des Etats-Unis d'Amérique,Etats-Unis d'Amérique,Bilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,AUTRES ACTIVITES DE SERVICES AUX MENAGES,Activités de services personnels et collectifs,500 - AIDE-PROGRAMME ET AIDE SOUS FORME DE PRODUITS,520 - Aide alimentaire à des fins de développement/aide à la sécurité alimentaire,52010 - Programmes de sécurité et d’aide alimentaire,Affaires Etrangères et de L'Intégration Africaine,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,1.1 Développement du secteur rural et sécurité alimentaire, ,20296862,0,0,0,0,0,0,0,0,0,0,0,0,20296862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2232082,0,2046806.873,0,0,0,165848.593,20296862,2232082,0,2212655.466
  872833352, , , ,Appui à la politique sectorielle de l'eau 9ème FED - phase 2,Closed,,04/10/2007,31/12/2015,,Chad, ,National, , ,FED/Union Européenne,Commission Européennne,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR PRIMAIRE,Hydraulique Rurale et Agricole, , , , ,Elevage et Hydraulique,"Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","2.4 Eau potable, hygiène et assainissement",2.4.1 Hydraulique villageoise,25473177.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25473177.41,0,0,175501.476,0,0,0,0,25473177.41,0,0,175501.476
  872833353, ,EDST/MICS (Ambassade des Etats-Unis d'Amérique), ,Enquête Démographique et de Santé du Tchad (EDST/MICS),Ongoing,,08/09/2013,08/08/2018,08/09/2013,Chad, ,National, , ,Ambassade des Etats-Unis d'Amérique,Etats-Unis d'Amérique,Bilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,AUTRES ACTIVITES DE SERVICES AUX MENAGES,Activités de services personnels et collectifs, , , ,Plan et Coopération Internationale,"Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales",2.6 Population,2.6.1 Population,457000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457000,0,0,0,0,200000,0,267307.372,0,0,0,0,457000,200000,0,267307.372
  872833354, , , ,Renforcement de la Résilience contre l'Extrémisme Violent,Ongoing,,30/09/2013,31/12/2014,30/09/2013,Chad, ,National, , ,Ambassade des Etats-Unis d'Amérique,Etats-Unis d'Amérique,Bilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,AUTRES ACTIVITES DE SERVICES AUX MENAGES,Activités de services personnels et collectifs,100 - INFRASTRUCTURE ET SERVICES SOCIAUX,"152 - Prévention et règlement des conflits, paix et sécurité",15230 - Participation à des opérations internationales de maintien de la paix, ,Axe 4: Amélioration de la gouvernance,Axe 4: Amélioration de la gouvernance,"4.3 Promotion des droits humains, de la paix et de la cohésion sociale","4.3.1 Promotion des droits humains, de la paix et de la cohésion sociale",373000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387959.727,200000,0,179938.425,0,0,0,188786.105,387959.727,200000,0,368724.53
  872833356, , , ,Programme d'appui à la stabilisation à l'Est,Closed,,07/03/2008,31/12/2014,,Chad, ,National, , ,FED/Union Européenne,Commission Européennne,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,"Economie, Plan et Coopération Internationale", , , , ,Plan et Coopération Internationale,Axe 4: Amélioration de la gouvernance,Axe 4: Amélioration de la gouvernance,"4.3 Promotion des droits humains, de la paix et de la cohésion sociale","4.3.1 Promotion des droits humains, de la paix et de la cohésion sociale",13301963.803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13301963.803,332254.078,0,88694.483,0,0,0,43342.456,13301963.803,332254.078,0,132036.939
  872833358, ,FEWS Net (Ambassade des Etats-Unis d'Amérique), ,Système d'Alerte Précoce (FEWS Net),Ongoing,,25/12/2011,24/12/2016,25/12/2011,Chad, ,National, , ,Ambassade des Etats-Unis d'Amérique,Etats-Unis d'Amérique,Bilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,AUTRES ACTIVITES DE SERVICES AUX MENAGES,Activités de services personnels et collectifs,700 - AIDE HUMANITAIRE,740 - Prévention des catastrophes et préparation à leur survenue,74010 - Prévention des catastrophes et préparation à leur survenue,Affaires Etrangères et de L'Intégration Africaine,Axe 3: Protection de l'environnement et adaptation aux changements climatiques,Axe 3: Protection de l'environnement et adaptation aux changements climatiques,3.3 Prévention et gestion des risques et catastrophes naturelles,3.3.1 Prévention et gestion des risques et catastrophes naturelles,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,200000,0,208021.301,0,0,0,377572.21,400000,200000,0,585593.511
